,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
13122,1304101,1,1,5,DP Conway,KK Ahmed,RD Gaikwad,,0,0,0,0,0,,,,Chennai Super Kings
13123,1304101,1,1,6,DP Conway,KK Ahmed,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13124,1304101,1,1,7,RD Gaikwad,KK Ahmed,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13125,1304101,1,2,1,RD Gaikwad,A Nortje,DP Conway,,6,0,6,0,0,,,,Chennai Super Kings
13126,1304101,1,2,2,RD Gaikwad,A Nortje,DP Conway,noballs,1,1,2,0,0,,,,Chennai Super Kings
13127,1304101,1,2,3,DP Conway,A Nortje,RD Gaikwad,,4,0,4,0,0,,,,Chennai Super Kings
13128,1304101,1,2,4,DP Conway,A Nortje,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13129,1304101,1,2,5,RD Gaikwad,A Nortje,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13130,1304101,1,2,6,DP Conway,A Nortje,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13131,1304101,1,2,7,RD Gaikwad,A Nortje,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13132,1304101,1,3,1,DP Conway,KK Ahmed,RD Gaikwad,,0,0,0,0,0,,,,Chennai Super Kings
13133,1304101,1,3,2,DP Conway,KK Ahmed,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13134,1304101,1,3,3,RD Gaikwad,KK Ahmed,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13135,1304101,1,3,4,DP Conway,KK Ahmed,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13136,1304101,1,3,5,RD Gaikwad,KK Ahmed,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13137,1304101,1,3,6,DP Conway,KK Ahmed,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13138,1304101,1,4,1,DP Conway,AR Patel,RD Gaikwad,,0,0,0,0,0,,,,Chennai Super Kings
13139,1304101,1,4,2,DP Conway,AR Patel,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13140,1304101,1,4,3,RD Gaikwad,AR Patel,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13141,1304101,1,4,4,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13142,1304101,1,4,5,DP Conway,AR Patel,RD Gaikwad,,6,0,6,0,0,,,,Chennai Super Kings
13143,1304101,1,4,6,DP Conway,AR Patel,RD Gaikwad,,6,0,6,0,0,,,,Chennai Super Kings
13144,1304101,1,5,1,RD Gaikwad,SN Thakur,DP Conway,wides,0,2,2,0,0,,,,Chennai Super Kings
13145,1304101,1,5,2,DP Conway,SN Thakur,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13146,1304101,1,5,3,RD Gaikwad,SN Thakur,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13147,1304101,1,5,4,DP Conway,SN Thakur,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13148,1304101,1,5,5,RD Gaikwad,SN Thakur,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13149,1304101,1,5,6,RD Gaikwad,SN Thakur,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13150,1304101,1,5,7,RD Gaikwad,SN Thakur,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13151,1304101,1,6,1,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13152,1304101,1,6,2,DP Conway,AR Patel,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13153,1304101,1,6,3,RD Gaikwad,AR Patel,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13154,1304101,1,6,4,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13155,1304101,1,6,5,DP Conway,AR Patel,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13156,1304101,1,6,6,RD Gaikwad,AR Patel,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13157,1304101,1,7,1,DP Conway,Kuldeep Yadav,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13158,1304101,1,7,2,RD Gaikwad,Kuldeep Yadav,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13159,1304101,1,7,3,RD Gaikwad,Kuldeep Yadav,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13160,1304101,1,7,4,DP Conway,Kuldeep Yadav,RD Gaikwad,,6,0,6,0,0,,,,Chennai Super Kings
13161,1304101,1,7,5,DP Conway,Kuldeep Yadav,RD Gaikwad,,6,0,6,0,0,,,,Chennai Super Kings
13162,1304101,1,7,6,DP Conway,Kuldeep Yadav,RD Gaikwad,,4,0,4,0,0,,,,Chennai Super Kings
13163,1304101,1,8,1,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13164,1304101,1,8,2,DP Conway,AR Patel,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13165,1304101,1,8,3,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13166,1304101,1,8,4,DP Conway,AR Patel,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13167,1304101,1,8,5,RD Gaikwad,AR Patel,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13168,1304101,1,8,6,DP Conway,AR Patel,RD Gaikwad,,0,0,0,0,0,,,,Chennai Super Kings
13169,1304101,1,9,1,RD Gaikwad,Kuldeep Yadav,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13170,1304101,1,9,2,DP Conway,Kuldeep Yadav,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13171,1304101,1,9,3,RD Gaikwad,Kuldeep Yadav,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13172,1304101,1,9,4,DP Conway,Kuldeep Yadav,RD Gaikwad,wides,0,1,1,0,0,,,,Chennai Super Kings
13173,1304101,1,9,5,DP Conway,Kuldeep Yadav,RD Gaikwad,,4,0,4,0,0,,,,Chennai Super Kings
13174,1304101,1,9,6,DP Conway,Kuldeep Yadav,RD Gaikwad,,4,0,4,0,0,,,,Chennai Super Kings
13175,1304101,1,9,7,DP Conway,Kuldeep Yadav,RD Gaikwad,,4,0,4,0,0,,,,Chennai Super Kings
13176,1304101,1,10,1,RD Gaikwad,A Nortje,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13177,1304101,1,10,2,RD Gaikwad,A Nortje,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13178,1304101,1,10,3,DP Conway,A Nortje,RD Gaikwad,,0,0,0,0,0,,,,Chennai Super Kings
13179,1304101,1,10,4,DP Conway,A Nortje,RD Gaikwad,,1,0,1,0,0,,,,Chennai Super Kings
13180,1304101,1,10,5,RD Gaikwad,A Nortje,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13181,1304101,1,10,6,RD Gaikwad,A Nortje,DP Conway,,0,0,0,0,1,RD Gaikwad,caught,AR Patel,Chennai Super Kings
13182,1304101,1,11,1,DP Conway,MR Marsh,S Dube,,4,0,4,0,0,,,,Chennai Super Kings
13183,1304101,1,11,2,DP Conway,MR Marsh,S Dube,,4,0,4,1,0,,,,Chennai Super Kings
13184,1304101,1,11,3,DP Conway,MR Marsh,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13185,1304101,1,11,4,S Dube,MR Marsh,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13186,1304101,1,11,5,DP Conway,MR Marsh,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13187,1304101,1,11,6,S Dube,MR Marsh,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13188,1304101,1,12,1,S Dube,Kuldeep Yadav,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13189,1304101,1,12,2,S Dube,Kuldeep Yadav,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13190,1304101,1,12,3,DP Conway,Kuldeep Yadav,S Dube,,0,0,0,0,0,,,,Chennai Super Kings
13191,1304101,1,12,4,DP Conway,Kuldeep Yadav,S Dube,wides,0,1,1,0,0,,,,Chennai Super Kings
13192,1304101,1,12,5,DP Conway,Kuldeep Yadav,S Dube,,6,0,6,0,0,,,,Chennai Super Kings
13193,1304101,1,12,6,DP Conway,Kuldeep Yadav,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13194,1304101,1,12,7,S Dube,Kuldeep Yadav,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13195,1304101,1,13,1,DP Conway,MR Marsh,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13196,1304101,1,13,2,S Dube,MR Marsh,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13197,1304101,1,13,3,S Dube,MR Marsh,DP Conway,wides,0,1,1,0,0,,,,Chennai Super Kings
13198,1304101,1,13,4,S Dube,MR Marsh,DP Conway,,2,0,2,0,0,,,,Chennai Super Kings
13199,1304101,1,13,5,S Dube,MR Marsh,DP Conway,wides,0,1,1,0,0,,,,Chennai Super Kings
13200,1304101,1,13,6,S Dube,MR Marsh,DP Conway,,2,0,2,0,0,,,,Chennai Super Kings
13201,1304101,1,13,7,S Dube,MR Marsh,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13202,1304101,1,13,8,DP Conway,MR Marsh,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13203,1304101,1,14,1,DP Conway,A Nortje,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13204,1304101,1,14,2,S Dube,A Nortje,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13205,1304101,1,14,3,DP Conway,A Nortje,S Dube,,0,0,0,0,0,,,,Chennai Super Kings
13206,1304101,1,14,4,DP Conway,A Nortje,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13207,1304101,1,14,5,S Dube,A Nortje,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13208,1304101,1,14,6,S Dube,A Nortje,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13209,1304101,1,15,1,S Dube,SN Thakur,DP Conway,wides,0,1,1,0,0,,,,Chennai Super Kings
13210,1304101,1,15,2,S Dube,SN Thakur,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13211,1304101,1,15,3,DP Conway,SN Thakur,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13212,1304101,1,15,4,S Dube,SN Thakur,DP Conway,,6,0,6,0,0,,,,Chennai Super Kings
13213,1304101,1,15,5,S Dube,SN Thakur,DP Conway,,6,0,6,0,0,,,,Chennai Super Kings
13214,1304101,1,15,6,S Dube,SN Thakur,DP Conway,,0,0,0,0,0,,,,Chennai Super Kings
13215,1304101,1,15,7,S Dube,SN Thakur,DP Conway,,4,0,4,0,0,,,,Chennai Super Kings
13216,1304101,1,16,1,DP Conway,KK Ahmed,S Dube,,1,0,1,0,0,,,,Chennai Super Kings
13217,1304101,1,16,2,S Dube,KK Ahmed,DP Conway,,1,0,1,0,0,,,,Chennai Super Kings
13218,1304101,1,16,3,DP Conway,KK Ahmed,S Dube,,0,0,0,0,1,DP Conway,caught,RR Pant,Chennai Super Kings
13219,1304101,1,16,4,AT Rayudu,KK Ahmed,S Dube,,0,0,0,0,0,,,,Chennai Super Kings
13220,1304101,1,16,5,AT Rayudu,KK Ahmed,S Dube,,0,0,0,0,0,,,,Chennai Super Kings
13221,1304101,1,16,6,AT Rayudu,KK Ahmed,S Dube,wides,0,1,1,0,0,,,,Chennai Super Kings
13222,1304101,1,16,7,AT Rayudu,KK Ahmed,S Dube,,0,0,0,0,0,,,,Chennai Super Kings
13223,1304101,1,17,1,S Dube,MR Marsh,AT Rayudu,,0,0,0,0,1,S Dube,caught,DA Warner,Chennai Super Kings
13224,1304101,1,17,2,MS Dhoni,MR Marsh,AT Rayudu,,0,0,0,0,0,,,,Chennai Super Kings
13225,1304101,1,17,3,MS Dhoni,MR Marsh,AT Rayudu,,6,0,6,0,0,,,,Chennai Super Kings
13226,1304101,1,17,4,MS Dhoni,MR Marsh,AT Rayudu,,4,0,4,0,0,,,,Chennai Super Kings
13227,1304101,1,17,5,MS Dhoni,MR Marsh,AT Rayudu,wides,0,1,1,0,0,,,,Chennai Super Kings
13228,1304101,1,17,6,MS Dhoni,MR Marsh,AT Rayudu,,1,0,1,0,0,,,,Chennai Super Kings
13229,1304101,1,17,7,AT Rayudu,MR Marsh,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
13230,1304101,1,18,1,AT Rayudu,KK Ahmed,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
13231,1304101,1,18,2,AT Rayudu,KK Ahmed,MS Dhoni,,0,0,0,0,1,AT Rayudu,caught,AR Patel,Chennai Super Kings
13232,1304101,1,18,3,MM Ali,KK Ahmed,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
13233,1304101,1,18,4,MM Ali,KK Ahmed,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
13234,1304101,1,18,5,MS Dhoni,KK Ahmed,MM Ali,,0,0,0,0,0,,,,Chennai Super Kings
13235,1304101,1,18,6,MS Dhoni,KK Ahmed,MM Ali,wides,0,1,1,0,0,,,,Chennai Super Kings
13236,1304101,1,18,7,MS Dhoni,KK Ahmed,MM Ali,,6,0,6,0,0,,,,Chennai Super Kings
13237,1304101,1,19,1,MM Ali,A Nortje,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
13238,1304101,1,19,2,MM Ali,A Nortje,MS Dhoni,,0,0,0,0,1,MM Ali,caught,DA Warner,Chennai Super Kings
13239,1304101,1,19,3,RV Uthappa,A Nortje,MS Dhoni,,0,0,0,0,1,RV Uthappa,caught,KL Nagarkoti,Chennai Super Kings
13240,1304101,1,19,4,DJ Bravo,A Nortje,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
13241,1304101,1,19,5,MS Dhoni,A Nortje,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
13242,1304101,1,19,6,MS Dhoni,A Nortje,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
13243,1304101,2,0,1,DA Warner,Mukesh Choudhary,KS Bharat,,0,0,0,0,0,,,,Delhi Capitals
13244,1304101,2,0,2,DA Warner,Mukesh Choudhary,KS Bharat,,0,0,0,0,0,,,,Delhi Capitals
13245,1304101,2,0,3,DA Warner,Mukesh Choudhary,KS Bharat,,0,0,0,0,0,,,,Delhi Capitals
13246,1304101,2,0,4,DA Warner,Mukesh Choudhary,KS Bharat,,0,0,0,0,0,,,,Delhi Capitals
13247,1304101,2,0,5,DA Warner,Mukesh Choudhary,KS Bharat,,2,0,2,0,0,,,,Delhi Capitals
13248,1304101,2,0,6,DA Warner,Mukesh Choudhary,KS Bharat,,6,0,6,0,0,,,,Delhi Capitals
13249,1304101,2,1,1,KS Bharat,Simarjeet Singh,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
13250,1304101,2,1,2,KS Bharat,Simarjeet Singh,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
13251,1304101,2,1,3,KS Bharat,Simarjeet Singh,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13252,1304101,2,1,4,KS Bharat,Simarjeet Singh,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13253,1304101,2,1,5,KS Bharat,Simarjeet Singh,DA Warner,,0,0,0,0,1,KS Bharat,caught,MM Ali,Delhi Capitals
13254,1304101,2,1,6,MR Marsh,Simarjeet Singh,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
13255,1304101,2,2,1,MR Marsh,Mukesh Choudhary,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
13256,1304101,2,2,2,MR Marsh,Mukesh Choudhary,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13257,1304101,2,2,3,MR Marsh,Mukesh Choudhary,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13258,1304101,2,2,4,MR Marsh,Mukesh Choudhary,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13259,1304101,2,2,5,MR Marsh,Mukesh Choudhary,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
13260,1304101,2,2,6,DA Warner,Mukesh Choudhary,MR Marsh,,6,0,6,0,0,,,,Delhi Capitals
13261,1304101,2,3,1,MR Marsh,Simarjeet Singh,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
13262,1304101,2,3,2,DA Warner,Simarjeet Singh,MR Marsh,,0,0,0,0,0,,,,Delhi Capitals
13263,1304101,2,3,3,DA Warner,Simarjeet Singh,MR Marsh,,0,0,0,0,0,,,,Delhi Capitals
13264,1304101,2,3,4,DA Warner,Simarjeet Singh,MR Marsh,,1,0,1,0,0,,,,Delhi Capitals
13265,1304101,2,3,5,MR Marsh,Simarjeet Singh,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
13266,1304101,2,3,6,MR Marsh,Simarjeet Singh,DA Warner,,2,0,2,0,0,,,,Delhi Capitals
13267,1304101,2,4,1,DA Warner,M Theekshana,MR Marsh,,4,0,4,0,0,,,,Delhi Capitals
13268,1304101,2,4,2,DA Warner,M Theekshana,MR Marsh,,0,0,0,0,1,DA Warner,lbw,,Delhi Capitals
13269,1304101,2,4,3,RR Pant,M Theekshana,MR Marsh,,0,0,0,0,0,,,,Delhi Capitals
13270,1304101,2,4,4,RR Pant,M Theekshana,MR Marsh,,4,0,4,0,0,,,,Delhi Capitals
13271,1304101,2,4,5,RR Pant,M Theekshana,MR Marsh,,4,0,4,0,0,,,,Delhi Capitals
13272,1304101,2,4,6,RR Pant,M Theekshana,MR Marsh,,4,0,4,0,0,,,,Delhi Capitals
13273,1304101,2,5,1,MR Marsh,Simarjeet Singh,RR Pant,,6,0,6,0,0,,,,Delhi Capitals
13274,1304101,2,5,2,MR Marsh,Simarjeet Singh,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13275,1304101,2,5,3,MR Marsh,Simarjeet Singh,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13276,1304101,2,5,4,MR Marsh,Simarjeet Singh,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13277,1304101,2,5,5,MR Marsh,Simarjeet Singh,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
13278,1304101,2,5,6,RR Pant,Simarjeet Singh,MR Marsh,,4,0,4,0,0,,,,Delhi Capitals
13279,1304101,2,6,1,MR Marsh,DJ Bravo,RR Pant,,4,0,4,0,0,,,,Delhi Capitals
13280,1304101,2,6,2,MR Marsh,DJ Bravo,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
13281,1304101,2,6,3,RR Pant,DJ Bravo,MR Marsh,,2,0,2,0,0,,,,Delhi Capitals
13282,1304101,2,6,4,RR Pant,DJ Bravo,MR Marsh,,1,0,1,0,0,,,,Delhi Capitals
13283,1304101,2,6,5,MR Marsh,DJ Bravo,RR Pant,,4,0,4,0,0,,,,Delhi Capitals
13284,1304101,2,6,6,MR Marsh,DJ Bravo,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13285,1304101,2,7,1,RR Pant,MM Ali,MR Marsh,,1,0,1,0,0,,,,Delhi Capitals
13286,1304101,2,7,2,MR Marsh,MM Ali,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13287,1304101,2,7,3,MR Marsh,MM Ali,RR Pant,,0,0,0,0,1,MR Marsh,caught,RD Gaikwad,Delhi Capitals
13288,1304101,2,7,4,R Powell,MM Ali,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13289,1304101,2,7,5,R Powell,MM Ali,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13290,1304101,2,7,6,R Powell,MM Ali,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
13291,1304101,2,8,1,R Powell,M Theekshana,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
13292,1304101,2,8,2,RR Pant,M Theekshana,R Powell,,0,0,0,0,0,,,,Delhi Capitals
13293,1304101,2,8,3,RR Pant,M Theekshana,R Powell,,1,0,1,0,0,,,,Delhi Capitals
13294,1304101,2,8,4,R Powell,M Theekshana,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13295,1304101,2,8,5,R Powell,M Theekshana,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13296,1304101,2,8,6,R Powell,M Theekshana,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
13297,1304101,2,9,1,RR Pant,MM Ali,R Powell,,0,0,0,0,1,RR Pant,bowled,,Delhi Capitals
13298,1304101,2,9,2,RV Patel,MM Ali,R Powell,,0,0,0,0,0,,,,Delhi Capitals
13299,1304101,2,9,3,RV Patel,MM Ali,R Powell,,6,0,6,0,0,,,,Delhi Capitals
13300,1304101,2,9,4,RV Patel,MM Ali,R Powell,,0,0,0,0,1,RV Patel,caught,DP Conway,Delhi Capitals
13301,1304101,2,9,5,AR Patel,MM Ali,R Powell,,0,0,0,0,0,,,,Delhi Capitals
13302,1304101,2,9,6,AR Patel,MM Ali,R Powell,,1,0,1,0,0,,,,Delhi Capitals
13303,1304101,2,10,1,AR Patel,Mukesh Choudhary,R Powell,,0,0,0,0,1,AR Patel,bowled,,Delhi Capitals
13304,1304101,2,10,2,SN Thakur,Mukesh Choudhary,R Powell,,1,0,1,0,0,,,,Delhi Capitals
13305,1304101,2,10,3,R Powell,Mukesh Choudhary,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13306,1304101,2,10,4,SN Thakur,Mukesh Choudhary,R Powell,,1,0,1,0,0,,,,Delhi Capitals
13307,1304101,2,10,5,R Powell,Mukesh Choudhary,SN Thakur,,0,0,0,0,1,R Powell,caught,MS Dhoni,Delhi Capitals
13308,1304101,2,10,6,Kuldeep Yadav,Mukesh Choudhary,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13309,1304101,2,11,1,SN Thakur,MM Ali,Kuldeep Yadav,,0,0,0,0,0,,,,Delhi Capitals
13310,1304101,2,11,2,SN Thakur,MM Ali,Kuldeep Yadav,,1,0,1,0,0,,,,Delhi Capitals
13311,1304101,2,11,3,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13312,1304101,2,11,4,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13313,1304101,2,11,5,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13314,1304101,2,11,6,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13315,1304101,2,12,1,SN Thakur,DJ Bravo,Kuldeep Yadav,legbyes,0,1,1,0,0,,,,Delhi Capitals
13316,1304101,2,12,2,Kuldeep Yadav,DJ Bravo,SN Thakur,wides,0,1,1,0,0,,,,Delhi Capitals
13317,1304101,2,12,3,Kuldeep Yadav,DJ Bravo,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13318,1304101,2,12,4,SN Thakur,DJ Bravo,Kuldeep Yadav,,0,0,0,0,0,,,,Delhi Capitals
13319,1304101,2,12,5,SN Thakur,DJ Bravo,Kuldeep Yadav,,1,0,1,0,0,,,,Delhi Capitals
13320,1304101,2,12,6,Kuldeep Yadav,DJ Bravo,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13321,1304101,2,12,7,Kuldeep Yadav,DJ Bravo,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13322,1304101,2,13,1,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13323,1304101,2,13,2,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13324,1304101,2,13,3,Kuldeep Yadav,MM Ali,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13325,1304101,2,13,4,SN Thakur,MM Ali,Kuldeep Yadav,,1,0,1,0,0,,,,Delhi Capitals
13326,1304101,2,13,5,Kuldeep Yadav,MM Ali,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13327,1304101,2,13,6,Kuldeep Yadav,MM Ali,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13328,1304101,2,14,1,Kuldeep Yadav,M Theekshana,SN Thakur,legbyes,0,1,1,0,0,,,,Delhi Capitals
13329,1304101,2,14,2,SN Thakur,M Theekshana,Kuldeep Yadav,,0,0,0,0,0,,,,Delhi Capitals
13330,1304101,2,14,3,SN Thakur,M Theekshana,Kuldeep Yadav,,2,0,2,0,0,,,,Delhi Capitals
13331,1304101,2,14,4,SN Thakur,M Theekshana,Kuldeep Yadav,,0,0,0,0,0,,,,Delhi Capitals
13332,1304101,2,14,5,SN Thakur,M Theekshana,Kuldeep Yadav,,1,0,1,0,0,,,,Delhi Capitals
13333,1304101,2,14,6,Kuldeep Yadav,M Theekshana,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13334,1304101,2,15,1,Kuldeep Yadav,Simarjeet Singh,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13335,1304101,2,15,2,Kuldeep Yadav,Simarjeet Singh,SN Thakur,,0,0,0,0,1,Kuldeep Yadav,caught,RV Uthappa,Delhi Capitals
13336,1304101,2,15,3,A Nortje,Simarjeet Singh,SN Thakur,wides,0,1,1,0,0,,,,Delhi Capitals
13337,1304101,2,15,4,A Nortje,Simarjeet Singh,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13338,1304101,2,15,5,A Nortje,Simarjeet Singh,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
13339,1304101,2,15,6,SN Thakur,Simarjeet Singh,A Nortje,,1,0,1,0,0,,,,Delhi Capitals
13340,1304101,2,15,7,A Nortje,Simarjeet Singh,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13341,1304101,2,16,1,SN Thakur,M Theekshana,A Nortje,,0,0,0,0,0,,,,Delhi Capitals
13342,1304101,2,16,2,SN Thakur,M Theekshana,A Nortje,,6,0,6,0,0,,,,Delhi Capitals
13343,1304101,2,16,3,SN Thakur,M Theekshana,A Nortje,,1,0,1,0,0,,,,Delhi Capitals
13344,1304101,2,16,4,A Nortje,M Theekshana,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13345,1304101,2,16,5,A Nortje,M Theekshana,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13346,1304101,2,16,6,A Nortje,M Theekshana,SN Thakur,,0,0,0,0,0,,,,Delhi Capitals
13347,1304101,2,17,1,SN Thakur,DJ Bravo,A Nortje,,4,0,4,0,0,,,,Delhi Capitals
13348,1304101,2,17,2,SN Thakur,DJ Bravo,A Nortje,,4,0,4,0,0,,,,Delhi Capitals
13349,1304101,2,17,3,SN Thakur,DJ Bravo,A Nortje,,0,0,0,0,1,SN Thakur,caught,MS Dhoni,Delhi Capitals
13350,1304101,2,17,4,KK Ahmed,DJ Bravo,A Nortje,,0,0,0,0,1,KK Ahmed,bowled,,Delhi Capitals
13351,1304102,1,0,1,VR Iyer,DR Sams,AM Rahane,,0,0,0,0,0,,,,Kolkata Knight Riders
13352,1304102,1,0,2,VR Iyer,DR Sams,AM Rahane,,2,0,2,0,0,,,,Kolkata Knight Riders
13353,1304102,1,0,3,VR Iyer,DR Sams,AM Rahane,,0,0,0,0,0,,,,Kolkata Knight Riders
13354,1304102,1,0,4,VR Iyer,DR Sams,AM Rahane,,0,0,0,0,0,,,,Kolkata Knight Riders
13355,1304102,1,0,5,VR Iyer,DR Sams,AM Rahane,,1,0,1,0,0,,,,Kolkata Knight Riders
